# Crack ledger, grouped by batch. See hashes/overrides/README.md.
#: game-entity-sweep	GameEntity sweep leftovers; its class half merged as CommunityDragon/Data#35
#: pre-ledger-backlog	Predates the ledger; dates from git blame, method not recoverable
#: season16-modes-ui	16.9-16.14 exes + dumps: Monarch/Battlegrounds/TFT, ClientState, keybinds, Params*
#: vfx-driver-graph	IVfxBaseDriver graph; 16.13 exe MetaClass_register table, FNV-1a exact, no attested strings
#: gameplay-texture	A map-sized RGBA render target the game paints into during a match, one gameplay layer per texture channel. The engine spells the subsystem out: shader macros GAMEPLAY_TEXTURE / GAMEPLAY_TEXTURE_VS, a GameplayTextureDataStream, and ASSETS/Shaders/HLSL/GameplayTexture/PS_GAMEPLAY_TEXTURE.ps. Registration order pins each name to its slot, and the Sampler entries are handed straight to Material::AppendSamplerValue. Present in 16.15, no authored data yet.
#: map-graphics-unproven	Two map graphics finds where the hash is the only real evidence. Registration order narrows MapAntiAliasing to a MapA* name and its two U8 fields fit, but nothing in the client ever reads the class, so there is no behaviour to check the string against. RenderTargetSize is a U32 defaulting to 4096 on a class that is itself still unnamed. Plausible, not established - do not send upstream.
#: meta-delta-16.14	16.14 dump (7949266) delta vs 16.13: family templates (VfxPhysics<X>Modifier, <X>RigPoseModifierData, VfxEmission<X>) plus a Start/End shared-prefix pairing proof on DynamicsChainProperties; every hash re-checked for a mov edx,<hash> registrar site in the installed 16.15 client.
#: meta-delta-16.14-unproven	Same 16.14 sweep, names NOT established: WardSkin collides on 0x75895412 with HideRarity so the hash cannot choose between them; PropertyTraits names an empty interface with no structure to corroborate against; CollisionForce has no sibling or numeric support and is gone by 16.15. DO NOT submit upstream.
#: propertyloadable-ui	PropertyLoadable's UI tree. Names pinned by their slot in the client's registration order; UiComponent also shows up in shipped paths.

hash	table	name	batch	cracked	status	pr
d853c3f4	binfields	TimePercentage	pre-ledger-backlog	2026-07-20	pending	-
146b3900	binfields	TimerDefinitions	pre-ledger-backlog	2026-07-20	pending	-
73e973f5	binfields	TimerGroup	pre-ledger-backlog	2026-07-20	pending	-
48b5af2f	binfields	TimerId	pre-ledger-backlog	2026-07-20	pending	-
143f10a8	bintypes	TimerViews	pre-ledger-backlog	2026-07-20	pending	-
7c5314d3	binfields	TintColor	pre-ledger-backlog	2026-07-20	pending	-
01d6318d	binfields	ToggleType	pre-ledger-backlog	2026-07-20	pending	-
4e534dcf	binfields	TooltipKey	pre-ledger-backlog	2026-07-20	pending	-
9346bce8	binfields	TooltipPriority	pre-ledger-backlog	2026-07-20	pending	-
69ae9918	binfields	TrackIndex	pre-ledger-backlog	2026-07-20	pending	-
7bef87dc	binfields	TraitText	pre-ledger-backlog	2026-07-20	pending	-
8f6df5b2	binfields	TransitionData	pre-ledger-backlog	2026-07-20	pending	-
7e4fc21e	binfields	TransitionDuration	pre-ledger-backlog	2026-07-20	pending	-
66048e3b	binfields	TransitionStartTime	pre-ledger-backlog	2026-07-20	pending	-
f85d0a11	binfields	TranslationRange	pre-ledger-backlog	2026-07-20	pending	-
b9cb9ce8	binfields	Treatments	pre-ledger-backlog	2026-07-20	pending	-
4a7b08fa	binfields	TrueDamageEnhanced	pre-ledger-backlog	2026-07-20	pending	-
9e490c6c	binfields	UiElementI	pre-ledger-backlog	2026-07-20	pending	-
6c6c0878	bintypes	UiElementIGet	pre-ledger-backlog	2026-07-20	pending	-
37a8385c	bintypes	UiExpandableUnitStatsData	pre-ledger-backlog	2026-07-20	pending	-
a39a0007	binfields	UiLoadable	pre-ledger-backlog	2026-07-20	pending	-
a5316cec	bintypes	UiScript	pre-ledger-backlog	2026-07-20	pending	-
bc4b08e9	binfields	UiTemplate	pre-ledger-backlog	2026-07-20	pending	-
f45fee61	binfields	UiVfx	pre-ledger-backlog	2026-07-20	pending	-
8d32446e	binfields	UltimateBackground	pre-ledger-backlog	2026-07-20	pending	-
2d4fe610	binfields	UltimateVictory	pre-ledger-backlog	2026-07-20	pending	-
c0f4b3bf	binfields	UndoButton	pre-ledger-backlog	2026-07-20	pending	-
07e7c0bb	binfields	UniqueId	pre-ledger-backlog	2026-07-20	pending	-
875bac76	binfields	UnitTypeFlags	pre-ledger-backlog	2026-07-20	pending	-
36aac8d9	binfields	UniversalTrack	pre-ledger-backlog	2026-07-20	pending	-
84be004c	binfields	UnselectedClicked	pre-ledger-backlog	2026-07-20	pending	-
f8b71cc4	binfields	UnselectedDefault	pre-ledger-backlog	2026-07-20	pending	-
d3231b43	binfields	UnselectedHover	pre-ledger-backlog	2026-07-20	pending	-
1683dbca	binfields	UnselectedInactive	pre-ledger-backlog	2026-07-20	pending	-
95a401c3	binfields	UpgradeSpell	pre-ledger-backlog	2026-07-20	pending	-
acc83ffa	binfields	UseFistBump	pre-ledger-backlog	2026-07-20	pending	-
064440d6	binfields	UseSkinName	pre-ledger-backlog	2026-07-20	pending	-
7b66f15d	binfields	UseTarget	pre-ledger-backlog	2026-07-20	pending	-
e1e591e3	binfields	UseText	pre-ledger-backlog	2026-07-20	pending	-
93c40af5	bintypes	Vector3Concept	pre-ledger-backlog	2026-07-20	pending	-
f7f9a232	bintypes	Vector4Concept	pre-ledger-backlog	2026-07-20	pending	-
e2edf451	binfields	VerticalLayout	pre-ledger-backlog	2026-07-20	pending	-
1cf263eb	bintypes	VfxComponents	pre-ledger-backlog	2026-07-20	pending	-
57826247	binfields	VfxData	pre-ledger-backlog	2026-07-20	pending	-
8ad25772	bintypes	VfxDefinition	pre-ledger-backlog	2026-07-20	pending	-
677c1488	bintypes	VfxEntity	pre-ledger-backlog	2026-07-20	pending	-
df782aae	binfields	VfxProperty	pre-ledger-backlog	2026-07-20	pending	-
8ed2871b	binfields	VfxResource	pre-ledger-backlog	2026-07-20	pending	-
40e19ec4	binfields	Vfxs	pre-ledger-backlog	2026-07-20	pending	-
0514b064	binfields	VictoryPin	pre-ledger-backlog	2026-07-20	pending	-
f6ec748b	binfields	VideoPath	pre-ledger-backlog	2026-07-20	pending	-
e50186a0	binfields	VideoRegion	pre-ledger-backlog	2026-07-20	pending	-
3b060ae5	binfields	ViewModel	pre-ledger-backlog	2026-07-20	pending	-
4facf6d1	binfields	Views	pre-ledger-backlog	2026-07-20	pending	-
599fcd6e	binfields	WarningTexture	pre-ledger-backlog	2026-07-20	pending	-
9cf6bf22	binfields	Wasd	pre-ledger-backlog	2026-07-20	pending	-
dc7ec024	binfields	WipStat1	pre-ledger-backlog	2026-07-20	pending	-
df7ec4dd	binfields	WipStat2	pre-ledger-backlog	2026-07-20	pending	-
de7ec34a	binfields	WipStat3	pre-ledger-backlog	2026-07-20	pending	-
d97ebb6b	binfields	WipStat4	pre-ledger-backlog	2026-07-20	pending	-
d87eb9d8	binfields	WipStat5	pre-ledger-backlog	2026-07-20	pending	-
db7ebe91	binfields	WipStat6	pre-ledger-backlog	2026-07-20	pending	-
df92e232	binfields	Zoom	pre-ledger-backlog	2026-07-20	pending	-
5ed132d9	binfields	ZoomDistance	pre-ledger-backlog	2026-07-20	pending	-
d1257b43	binfields	ZoomEasing	pre-ledger-backlog	2026-07-20	pending	-

# season16-modes-ui
be0ca55e	bintypes	AbilityPreviewViewController	season16-modes-ui	2026-07-24	pending	-
f37213a8	bintypes	AudioContextEvent	season16-modes-ui	2026-07-24	pending	-
bb109c9b	bintypes	AugmentSelectionViewController	season16-modes-ui	2026-07-24	pending	-
e24d73c6	bintypes	AugmentSetTooltipViewController	season16-modes-ui	2026-07-24	pending	-
e8402935	bintypes	AugmentSetTraitTrackerViewController	season16-modes-ui	2026-07-24	pending	-
f524e8bd	bintypes	BattlegroundsMap	season16-modes-ui	2026-07-24	pending	-
178d150b	bintypes	BattlegroundsTeamHealthViewController	season16-modes-ui	2026-07-24	pending	-
2610a4a3	bintypes	ClientState	season16-modes-ui	2026-07-24	pending	-
46958bc2	bintypes	ClientStateCommon	season16-modes-ui	2026-07-24	pending	-
93f16627	bintypes	ClientStateGameplay	season16-modes-ui	2026-07-24	pending	-
1b2711f4	bintypes	ClientStateTFTPreGameUI	season16-modes-ui	2026-07-24	pending	-
2cc33a4b	bintypes	CombatOverviewViewController	season16-modes-ui	2026-07-24	pending	-
cc2dcb80	bintypes	ControlSchemeSelectionViewController	season16-modes-ui	2026-07-24	pending	-
2682f3f6	bintypes	DamageShieldedParams	season16-modes-ui	2026-07-24	pending	-
2b949af2	bintypes	GameEntityPrefab	season16-modes-ui	2026-07-24	pending	-
91873e8a	bintypes	IMonarchCameraUpdater	season16-modes-ui	2026-07-24	local	-
89c17529	bintypes	IMonarchEncounterAction	season16-modes-ui	2026-07-24	local	-
51affcd0	bintypes	IMonarchEncounterUiDef	season16-modes-ui	2026-07-24	local	-
c657a95d	bintypes	IMonarchItemData	season16-modes-ui	2026-07-24	local	-
1c315cd8	bintypes	InputEvent2AxisKeybind	season16-modes-ui	2026-07-24	pending	-
070cf2e7	bintypes	InputEventBoolKeybind	season16-modes-ui	2026-07-24	pending	-
dc7b01b2	bintypes	ItemAutoBuyViewController	season16-modes-ui	2026-07-24	pending	-
90fcea80	bintypes	JadeItemRecommendations	season16-modes-ui	2026-07-24	pending	-
079b4930	bintypes	ModesQuestTrackerViewController	season16-modes-ui	2026-07-24	pending	-
6a0a0a99	bintypes	MonarchAnnouncementsTemplate	season16-modes-ui	2026-07-24	local	-
4d85133e	bintypes	MonarchAnnouncementsViewController	season16-modes-ui	2026-07-24	local	-
a7e315dc	bintypes	MonarchBuffLink	season16-modes-ui	2026-07-24	local	-
f0c57b38	bintypes	MonarchCameraConfig	season16-modes-ui	2026-07-24	local	-
25ef31db	bintypes	MonarchCameraSettings	season16-modes-ui	2026-07-24	local	-
a52f76d9	bintypes	MonarchCommonViewController	season16-modes-ui	2026-07-24	local	-
15000a12	bintypes	MonarchCraftingViewController	season16-modes-ui	2026-07-24	local	-
f6690031	bintypes	MonarchEncounterDef	season16-modes-ui	2026-07-24	local	-
78893681	bintypes	MonarchEncounterManager	season16-modes-ui	2026-07-24	local	-
ca92d111	bintypes	MonarchEntityDef	season16-modes-ui	2026-07-24	local	-
326fe4b8	bintypes	MonarchInputUpdater	season16-modes-ui	2026-07-24	local	-
3401293a	bintypes	MonarchInteractComponentData	season16-modes-ui	2026-07-24	local	-
c9a3743d	bintypes	MonarchInteractConfig	season16-modes-ui	2026-07-24	local	-
adc216ee	bintypes	MonarchInteractDef	season16-modes-ui	2026-07-24	local	-
3190042a	bintypes	MonarchInteractRequirement	season16-modes-ui	2026-07-24	local	-
a8c0476d	bintypes	MonarchInventoryConfig	season16-modes-ui	2026-07-24	local	-
de92b53e	bintypes	MonarchInventoryDef	season16-modes-ui	2026-07-24	local	-
6fcdd30c	bintypes	MonarchItemContainerDef	season16-modes-ui	2026-07-24	local	-
887d948d	bintypes	MonarchItemDef	season16-modes-ui	2026-07-24	local	-
109d1833	bintypes	MonarchItemProperties	season16-modes-ui	2026-07-24	local	-
83e552c9	bintypes	MonarchItemSlotDef	season16-modes-ui	2026-07-24	local	-
2fdd059c	bintypes	MonarchItemStat	season16-modes-ui	2026-07-24	local	-
47f0573d	bintypes	MonarchItemStats	season16-modes-ui	2026-07-24	local	-
ce61401f	bintypes	MonarchItemTags	season16-modes-ui	2026-07-24	local	-
2cfe8421	bintypes	MonarchKeybindSet	season16-modes-ui	2026-07-24	local	-
51361676	bintypes	MonarchMegaMapViewController	season16-modes-ui	2026-07-24	local	-
dd2dffb1	bintypes	MonarchMissionStepTemplate	season16-modes-ui	2026-07-24	local	-
5d6bf31f	bintypes	MonarchMissionTemplate	season16-modes-ui	2026-07-24	local	-
3e149034	bintypes	MonarchPropertyGet	season16-modes-ui	2026-07-24	local	-
e45d99fc	bintypes	MonarchPropertyInclude	season16-modes-ui	2026-07-24	local	-
36aa243a	bintypes	MonarchRecipeComponentData	season16-modes-ui	2026-07-24	local	-
77c7753d	bintypes	MonarchRecipeConfig	season16-modes-ui	2026-07-24	local	-
836c79ee	bintypes	MonarchRecipeDef	season16-modes-ui	2026-07-24	local	-
c1b95e5d	bintypes	MonarchRecipeModifierDef	season16-modes-ui	2026-07-24	local	-
d1b2d11b	bintypes	MonarchRecipeRequirements	season16-modes-ui	2026-07-24	local	-
ed8bda7c	bintypes	MonarchRecipeViewTemplate	season16-modes-ui	2026-07-24	local	-
a361c5ef	bintypes	MonarchRegionConfig	season16-modes-ui	2026-07-24	local	-
fb1e7399	bintypes	MonarchResourceLink	season16-modes-ui	2026-07-24	local	-
448275ed	bintypes	MonarchRoundsViewController	season16-modes-ui	2026-07-24	local	-
dc211c0e	bintypes	MonarchTagComponentData	season16-modes-ui	2026-07-24	local	-
f7fda9ff	bintypes	MonarchTagPtr	season16-modes-ui	2026-07-24	local	-
64be4d61	bintypes	MonarchTagQuery	season16-modes-ui	2026-07-24	local	-
166b5a5a	bintypes	MonarchTeamConfig	season16-modes-ui	2026-07-24	local	-
274916b2	bintypes	MonarchTierRecipeModifier	season16-modes-ui	2026-07-24	local	-
60e0bd1f	bintypes	MonarchViewDef	season16-modes-ui	2026-07-24	local	-
165c0117	bintypes	OptionItemControlSelectionSettings	season16-modes-ui	2026-07-24	pending	-
7c689a48	bintypes	ParamsAssist	season16-modes-ui	2026-07-24	pending	-
7b293789	bintypes	ParamsCC	season16-modes-ui	2026-07-24	pending	-
6548c848	bintypes	ParamsChampionKill	season16-modes-ui	2026-07-24	pending	-
8c1de691	bintypes	ParamsChampionKillPre	season16-modes-ui	2026-07-24	pending	-
2839cc82	bintypes	ParamsDamage	season16-modes-ui	2026-07-24	pending	-
2e25285f	bintypes	ParamsDamageAttempt	season16-modes-ui	2026-07-24	pending	-
84a23145	bintypes	ParamsDamageCriticalStrike	season16-modes-ui	2026-07-24	pending	-
d83b6b03	bintypes	ParamsDie	season16-modes-ui	2026-07-24	pending	-
554596d5	bintypes	ParamsExpEarned	season16-modes-ui	2026-07-24	pending	-
a50c40a2	bintypes	ParamsGoldEarned	season16-modes-ui	2026-07-24	pending	-
94950d2f	bintypes	ParamsGoldSpent	season16-modes-ui	2026-07-24	pending	-
7c044fe1	bintypes	ParamsHeal	season16-modes-ui	2026-07-24	pending	-
9b16eee4	bintypes	ParamsItemChange	season16-modes-ui	2026-07-24	pending	-
1bf2060f	bintypes	ParamsItemConsumedPurchased	season16-modes-ui	2026-07-24	pending	-
3794d4a2	bintypes	ParamsItemUndo	season16-modes-ui	2026-07-24	pending	-
8db1dc6a	bintypes	ParamsKillingSpree	season16-modes-ui	2026-07-24	pending	-
60fd8a21	bintypes	ParamsMinionKill	season16-modes-ui	2026-07-24	pending	-
f24aeac2	bintypes	ParamsUndoEnabledChange	season16-modes-ui	2026-07-24	pending	-
b9542d9d	bintypes	PlayerFrameViewControllerBase	season16-modes-ui	2026-07-24	pending	-
a4892234	bintypes	PlayerInventoryViewControllerBase	season16-modes-ui	2026-07-24	pending	-
26b76506	bintypes	RoleBoundQuestSelectionViewController	season16-modes-ui	2026-07-24	pending	-
8f7f3f4e	bintypes	ShieldingParams	season16-modes-ui	2026-07-24	pending	-
5f011348	bintypes	SpellBookIndex	season16-modes-ui	2026-07-24	pending	-
8c31df6a	bintypes	TFTTrovesViewControllerEvents	season16-modes-ui	2026-07-24	pending	-
ba9ff884	bintypes	ThirdPersonCameraUpdateStrategy	season16-modes-ui	2026-07-24	pending	-
b06a22db	bintypes	UIControlScheme	season16-modes-ui	2026-07-24	pending	-

# vfx-driver-graph
cbd100e7	bintypes	IVfxBaseDriver	vfx-driver-graph	2026-07-28	pending	-
8b5022d2	bintypes	IVfxEmissionSource	vfx-driver-graph	2026-07-28	pending	-
8877ad7c	bintypes	IVfxFloatDriver	vfx-driver-graph	2026-07-28	pending	-
2503dc25	bintypes	IVfxRandomDriver	vfx-driver-graph	2026-07-28	pending	-
67ee2ddb	bintypes	IVfxShimmerGeometry	vfx-driver-graph	2026-07-28	pending	-
68eabd15	bintypes	IVfxVector2Driver	vfx-driver-graph	2026-07-28	pending	-
505f1532	bintypes	IVfxVector3Driver	vfx-driver-graph	2026-07-28	pending	-
c59dfcfb	bintypes	IVfxVector4Driver	vfx-driver-graph	2026-07-28	pending	-
eb0aabeb	bintypes	ShimmerEmitterDefinitionData	vfx-driver-graph	2026-07-28	pending	-
865c607b	bintypes	VfxAbsFloatDriver	vfx-driver-graph	2026-07-28	pending	-
dddee91a	bintypes	VfxAbsVector2Driver	vfx-driver-graph	2026-07-28	pending	-
d6443e1d	bintypes	VfxAbsVector3Driver	vfx-driver-graph	2026-07-28	pending	-
fa8f1b00	bintypes	VfxAbsVector4Driver	vfx-driver-graph	2026-07-28	pending	-
8ff177b6	bintypes	VfxAddFloatDriver	vfx-driver-graph	2026-07-28	pending	-
82905e5b	bintypes	VfxAddVector2Driver	vfx-driver-graph	2026-07-28	pending	-
c0a2ff18	bintypes	VfxAddVector3Driver	vfx-driver-graph	2026-07-28	pending	-
7bd6aa75	bintypes	VfxAddVector4Driver	vfx-driver-graph	2026-07-28	pending	-
7874d473	bintypes	VfxBasicPhysicsComponent	vfx-driver-graph	2026-07-28	pending	-
5024ba80	bintypes	VfxBeamBaseDefinitionData	vfx-driver-graph	2026-07-28	pending	-
f52cb77e	bintypes	VfxBurstSpawn	vfx-driver-graph	2026-07-28	pending	-
87fdc072	bintypes	VfxClampFloatDriver	vfx-driver-graph	2026-07-28	pending	-
bf052457	bintypes	VfxClampVector2Driver	vfx-driver-graph	2026-07-28	pending	-
9228bd44	bintypes	VfxClampVector3Driver	vfx-driver-graph	2026-07-28	pending	-
ec5fc819	bintypes	VfxClampVector4Driver	vfx-driver-graph	2026-07-28	pending	-
8b6cce68	bintypes	VfxColorConstantDriver	vfx-driver-graph	2026-07-28	pending	-
c06dcfdd	bintypes	VfxColorContainer	vfx-driver-graph	2026-07-28	pending	-
78c749ab	bintypes	VfxColorRgbConstantDriver	vfx-driver-graph	2026-07-28	pending	-
e168ec0e	bintypes	VfxColorRgbaDriver	vfx-driver-graph	2026-07-28	pending	-
6f4e4a08	bintypes	VfxDriverContainer	vfx-driver-graph	2026-07-28	pending	-
0eeaaebe	bintypes	VfxEmissionCylinder	vfx-driver-graph	2026-07-28	pending	-
d965d435	bintypes	VfxEmissionMesh	vfx-driver-graph	2026-07-28	pending	-
cd5a34f5	bintypes	VfxEmissionMeshData	vfx-driver-graph	2026-07-28	pending	-
56abfbd6	bintypes	VfxEmissionPoint	vfx-driver-graph	2026-07-28	pending	-
dbd91337	bintypes	VfxEmissionSkeleton	vfx-driver-graph	2026-07-28	pending	-
3df230bf	bintypes	VfxEmissionSkeletonData	vfx-driver-graph	2026-07-28	pending	-
5507b309	bintypes	VfxEmissionSkin	vfx-driver-graph	2026-07-28	pending	-
72a4bae5	bintypes	VfxEmissionSphere	vfx-driver-graph	2026-07-28	pending	-
fddb75c6	bintypes	VfxEmitterVelocityDriver	vfx-driver-graph	2026-07-28	pending	-
a0660647	bintypes	VfxFacingModeCameraAligned	vfx-driver-graph	2026-07-28	pending	-
91575b97	bintypes	VfxFacingModeCameraFacing	vfx-driver-graph	2026-07-28	pending	-
6a3a14b5	bintypes	VfxFacingModeViewAligned	vfx-driver-graph	2026-07-28	pending	-
ceeafc35	bintypes	VfxFloatConstantDriver	vfx-driver-graph	2026-07-28	pending	-
afe1d569	bintypes	VfxFloatDynamicProperty	vfx-driver-graph	2026-07-28	pending	-
ed986974	bintypes	VfxFloatEasingDriver	vfx-driver-graph	2026-07-28	pending	-
16d4ef9e	bintypes	VfxFloatFromVector4Driver	vfx-driver-graph	2026-07-28	pending	-
fb99008c	bintypes	VfxFloatLerpDriver	vfx-driver-graph	2026-07-28	pending	-
759b8cc5	bintypes	VfxFloatLogicDriver	vfx-driver-graph	2026-07-28	pending	-
ae0ba078	bintypes	VfxFloatSineDriver	vfx-driver-graph	2026-07-28	pending	-
9742cedc	bintypes	VfxFloatTimeDriver	vfx-driver-graph	2026-07-28	pending	-
2335a083	bintypes	VfxLaserDefinitionData	vfx-driver-graph	2026-07-28	pending	-
614f2da4	bintypes	VfxLengthVector2Driver	vfx-driver-graph	2026-07-28	pending	-
159d4bb7	bintypes	VfxLengthVector3Driver	vfx-driver-graph	2026-07-28	pending	-
e00db001	bintypes	VfxMaxFloatDriver	vfx-driver-graph	2026-07-28	pending	-
977663bc	bintypes	VfxMaxVector2Driver	vfx-driver-graph	2026-07-28	pending	-
d70daa4f	bintypes	VfxMaxVector3Driver	vfx-driver-graph	2026-07-28	pending	-
18b2682e	bintypes	VfxMaxVector4Driver	vfx-driver-graph	2026-07-28	pending	-
f5c05b93	bintypes	VfxMinFloatDriver	vfx-driver-graph	2026-07-28	pending	-
78f89502	bintypes	VfxMinVector2Driver	vfx-driver-graph	2026-07-28	pending	-
4a310da5	bintypes	VfxMinVector3Driver	vfx-driver-graph	2026-07-28	pending	-
2ec48688	bintypes	VfxMinVector4Driver	vfx-driver-graph	2026-07-28	pending	-
345362e9	bintypes	VfxMultiplyFloatDriver	vfx-driver-graph	2026-07-28	pending	-
6cd36214	bintypes	VfxMultiplyVector2Driver	vfx-driver-graph	2026-07-28	pending	-
06ff7de7	bintypes	VfxMultiplyVector3Driver	vfx-driver-graph	2026-07-28	pending	-
1f3f99e6	bintypes	VfxMultiplyVector4Driver	vfx-driver-graph	2026-07-28	pending	-
67b5bbcb	bintypes	VfxNormalizeVector2Driver	vfx-driver-graph	2026-07-28	pending	-
1c1ae0c8	bintypes	VfxNormalizeVector3Driver	vfx-driver-graph	2026-07-28	pending	-
fddcab18	bintypes	VfxPhysicsAttractionDefinitionData	vfx-driver-graph	2026-07-28	pending	-
73c4f0b3	bintypes	VfxPhysicsDragModifier	vfx-driver-graph	2026-07-28	pending	-
81d6c80f	bintypes	VfxPhysicsNoiseDefinitionData	vfx-driver-graph	2026-07-28	pending	-
56ca09bd	bintypes	VfxPhysicsOrbitModifier	vfx-driver-graph	2026-07-28	pending	-
83dea686	bintypes	VfxPhysicsPositionModifier	vfx-driver-graph	2026-07-28	pending	-
dd8c1257	bintypes	VfxPhysicsRotationModifier	vfx-driver-graph	2026-07-28	pending	-
0edbe61b	bintypes	VfxPhysicsScaleModifier	vfx-driver-graph	2026-07-28	pending	-
6a46c993	bintypes	VfxPhysicsSimpleModifier	vfx-driver-graph	2026-07-28	pending	-
9e7a207e	bintypes	VfxPhysicsVelocityModifier	vfx-driver-graph	2026-07-28	pending	-
b86f4f7f	bintypes	VfxPrimitiveLaser	vfx-driver-graph	2026-07-28	pending	-
a38a798c	bintypes	VfxPrimitiveRibbon	vfx-driver-graph	2026-07-28	pending	-
f67d2b9a	bintypes	VfxPropertyFloatDriver	vfx-driver-graph	2026-07-28	pending	-
ef7ad77c	bintypes	VfxPropertyVector3Driver	vfx-driver-graph	2026-07-28	pending	-
249c5111	bintypes	VfxPropertyVector4Driver	vfx-driver-graph	2026-07-28	pending	-
3fccf1e3	bintypes	VfxRenderParamVector4Driver	vfx-driver-graph	2026-07-28	pending	-
9789a09a	bintypes	VfxRibbonDefinitionData	vfx-driver-graph	2026-07-28	pending	-
c8d6a694	bintypes	VfxScaleVector2Driver	vfx-driver-graph	2026-07-28	pending	-
6302c267	bintypes	VfxScaleVector3Driver	vfx-driver-graph	2026-07-28	pending	-
eeadd18f	bintypes	VfxShimmerFacingMode	vfx-driver-graph	2026-07-28	pending	-
7f3cb96d	bintypes	VfxShimmerMeshBeamDefinitionData	vfx-driver-graph	2026-07-28	pending	-
32d4052e	bintypes	VfxShimmerPrimitiveAttachedMesh	vfx-driver-graph	2026-07-28	pending	-
adec1272	bintypes	VfxShimmerPrimitiveBase	vfx-driver-graph	2026-07-28	pending	-
710b2bc2	bintypes	VfxShimmerPrimitiveMesh	vfx-driver-graph	2026-07-28	pending	-
fd1cc89f	bintypes	VfxShimmerPrimitiveMeshBase	vfx-driver-graph	2026-07-28	pending	-
dba754d5	bintypes	VfxShimmerPrimitiveMeshBeam	vfx-driver-graph	2026-07-28	pending	-
576d0010	bintypes	VfxShimmerPrimitiveQuad	vfx-driver-graph	2026-07-28	pending	-
194508a4	bintypes	VfxVector2ConstantDriver	vfx-driver-graph	2026-07-28	pending	-
373272a6	bintypes	VfxVector2DynamicProperty	vfx-driver-graph	2026-07-28	pending	-
e3366d39	bintypes	VfxVector2EasingDriver	vfx-driver-graph	2026-07-28	pending	-
f7d1b1a5	bintypes	VfxVector2LerpDriver	vfx-driver-graph	2026-07-28	pending	-
55d35477	bintypes	VfxVector3ConstantDriver	vfx-driver-graph	2026-07-28	pending	-
67104c43	bintypes	VfxVector3DynamicProperty	vfx-driver-graph	2026-07-28	pending	-
6ee0055e	bintypes	VfxVector3EasingDriver	vfx-driver-graph	2026-07-28	pending	-
2045330e	bintypes	VfxVector3LerpDriver	vfx-driver-graph	2026-07-28	pending	-
0a953e0b	bintypes	VfxVector3LogicDriver	vfx-driver-graph	2026-07-28	pending	-
d2221304	bintypes	VfxVector4DynamicProperty	vfx-driver-graph	2026-07-28	pending	-
3f0a551f	bintypes	VfxVector4EasingDriver	vfx-driver-graph	2026-07-28	pending	-
3bfdd393	bintypes	VfxVector4LerpDriver	vfx-driver-graph	2026-07-28	pending	-
20cda9b0	bintypes	VfxVector4LogicDriver	vfx-driver-graph	2026-07-28	pending	-
cd481b33	bintypes	VfxVector4PropertyDriver	vfx-driver-graph	2026-07-28	pending	-
51e9b98e	binfields	WadDependencies	vfx-driver-graph	2026-07-28	pending	-
5d8b6dab	binfields	alpha	vfx-driver-graph	2026-07-28	pending	-
f95b6c8b	binfields	animCurve	vfx-driver-graph	2026-07-28	pending	-
b24341c8	binfields	animationDimensions	vfx-driver-graph	2026-07-28	pending	-
79ed2e39	binfields	applyDrag	vfx-driver-graph	2026-07-28	pending	-
b7c14674	binfields	attractionAcceleration	vfx-driver-graph	2026-07-28	pending	-
aeefa0e6	binfields	attractionRadius	vfx-driver-graph	2026-07-28	pending	-
a75279fa	binfields	beam	vfx-driver-graph	2026-07-28	pending	-
5b593ba8	binfields	colorOverLife	vfx-driver-graph	2026-07-28	pending	-
3498512b	binfields	distribution	vfx-driver-graph	2026-07-28	pending	-
acee2354	binfields	distributionMode	vfx-driver-graph	2026-07-28	pending	-
88c7215d	binfields	divisor	vfx-driver-graph	2026-07-28	pending	-
af6469c4	binfields	drivers	vfx-driver-graph	2026-07-28	pending	-
ff0af490	binfields	easingFunction	vfx-driver-graph	2026-07-28	pending	-
0f0e454c	binfields	emissionRate	vfx-driver-graph	2026-07-28	pending	-
21af2f43	binfields	emissionSource	vfx-driver-graph	2026-07-28	pending	-
7fa67a85	binfields	emitterDuration	vfx-driver-graph	2026-07-28	pending	-
363b38d6	binfields	emitterLifetime	vfx-driver-graph	2026-07-28	pending	-
6365206c	binfields	emitterPeriod	vfx-driver-graph	2026-07-28	pending	-
2b1b533a	binfields	enableNode	vfx-driver-graph	2026-07-28	pending	-
b8aa6948	binfields	facingMode	vfx-driver-graph	2026-07-28	pending	-
0b069958	binfields	false	vfx-driver-graph	2026-07-28	pending	-
a6c45d85	binfields	float	vfx-driver-graph	2026-07-28	pending	-
8144ce88	binfields	floatProperty	vfx-driver-graph	2026-07-28	pending	-
95cd8075	binfields	from	vfx-driver-graph	2026-07-28	pending	-
5e6ab845	binfields	heightOffset	vfx-driver-graph	2026-07-28	pending	-
3dddb9fd	binfields	high	vfx-driver-graph	2026-07-28	pending	-
fb40f022	binfields	includeCaps	vfx-driver-graph	2026-07-28	pending	-
759ff1df	binfields	initialAcceleration	vfx-driver-graph	2026-07-28	pending	-
3e590ae1	binfields	initialDrag	vfx-driver-graph	2026-07-28	pending	-
7170a81b	binfields	initialParameters	vfx-driver-graph	2026-07-28	pending	-
5176379d	binfields	initialRotation	vfx-driver-graph	2026-07-28	pending	-
